customer_id,name,state,city,total_orders,lifetime_value,avg_order_value,first_order,last_order,segment
C00296,Aarush Prakash,Rajasthan,Darbhanga,2,99527.73,49763.86,2023-10-24,2024-03-09,Silver
C01178,Charita Bal,Haryana,Machilipatnam,3,99455.18,33151.73,2022-07-13,2024-10-28,Silver
C00068,Tanmayi Mukhopadhyay,Pune,Dindigul,1,99231.27,99231.27,2023-11-19,2023-11-19,Silver
C01239,Vasana Pandit,Gujarat,Bidar,3,99229.23,33076.41,2023-09-13,2024-10-31,Silver
C00845,Gaurav Oommen,Delhi,Ratlam,4,99120.38,24780.1,2022-03-29,2024-11-23,Silver
C00358,Girish Barad,Bihar,Baranagar,1,98989.54,98989.54,2024-06-21,2024-06-21,Silver
C01162,Upkaar Rajagopalan,Kerala,Darbhanga,1,98870.76,98870.76,2022-09-13,2022-09-13,Silver
C00931,Vyanjana Chakrabarti,Telangana,Satara,1,98617.77,98617.77,2022-05-06,2022-05-06,Silver
C01169,Indali Menon,Bihar,Uluberia,4,98607.75,24651.94,2022-05-02,2023-07-08,Silver
C01422,Rushil Raju,Haryana,Kadapa,3,98467.59,32822.53,2023-02-23,2024-07-10,Silver
C01549,Amara Toor,Karnataka,Rajpur Sonarpur,1,98188.82,98188.82,2024-12-13,2024-12-13,Silver
C01168,Faqid Sharaf,Pune,Kharagpur,2,98018.76,49009.38,2022-04-23,2023-04-28,Silver
C00654,Mitesh Desai,Delhi,Arrah,1,97900.47,97900.47,2024-02-29,2024-02-29,Silver
C01055,Pahal Raju,Odisha,Ulhasnagar,2,97444.86,48722.43,2022-02-22,2024-02-15,Silver
C00752,Ekanta Bali,West Bengal,Ramgarh,3,97381.78,32460.59,2023-10-27,2024-05-25,Silver
C01120,Hredhaan Bala,Telangana,Amaravati,2,96974.63,48487.32,2022-01-07,2024-10-29,Silver
C00347,Aryan Parmar,Pune,Naihati,2,96072.19,48036.1,2024-02-02,2024-06-25,Silver
C00718,Yutika Mitter,Uttar Pradesh,Ozhukarai,3,95822.47,31940.82,2023-04-08,2024-10-14,Silver
C01199,Krishna Kurian,Bihar,Kadapa,2,95770.2,47885.1,2022-06-10,2023-02-01,Silver
C00775,Faqid Samra,West Bengal,Thrissur,2,95572.66,47786.33,2022-12-09,2024-12-13,Silver
C00231,Anita Saini,Rajasthan,Alwar,1,95549.79,95549.79,2023-02-02,2023-02-02,Silver
C01947,Liam Gade,Kerala,Bhiwani,1,95150.35,95150.35,2022-12-11,2022-12-11,Silver
C00977,Ishanvi Manda,Maharashtra,Mumbai,3,95018.88,31672.96,2023-07-04,2024-10-07,Silver
C01943,Mekhala Srinivas,Bihar,Motihari,2,94819.24,47409.62,2023-12-04,2024-10-17,Silver
C00384,Isha Kala,Karnataka,Darbhanga,1,94770.69,94770.69,2023-06-19,2023-06-19,Silver
C00661,Neha Wali,Delhi,Saharanpur,2,94533.41,47266.71,2024-01-22,2024-02-04,Silver
C01433,Dayamai Shukla,Bihar,Shahjahanpur,1,94370.35,94370.35,2024-12-22,2024-12-22,Silver
C00456,Chatresh Sangha,Bihar,Tirunelveli,4,94180.06,23545.01,2022-04-03,2024-01-06,Silver
C01953,Krisha Vohra,Haryana,Nagpur,3,93616.22,31205.41,2022-01-29,2024-06-02,Silver
C00039,Chasmum Balakrishnan,Haryana,Mysore,2,93547.96,46773.98,2024-02-27,2024-12-21,Silver
C01815,Abeer Mand,Haryana,Jorhat,2,93427.38,46713.69,2024-01-30,2024-11-13,Silver
C00653,Jai Dutt,Rajasthan,Moradabad,2,93349.61,46674.81,2022-12-10,2024-11-05,Silver
C00030,Eesha Sankaran,Telangana,Deoghar,1,92860.11,92860.11,2022-06-26,2022-06-26,Silver
C00146,Chaaya Zachariah,Karnataka,Arrah,1,92463.18,92463.18,2023-08-01,2023-08-01,Silver
C01896,Udarsh Loke,Rajasthan,Vadodara,1,92172.47,92172.47,2023-03-22,2023-03-22,Silver
C00123,Damini Chahal,Kerala,Chennai,3,91899.2,30633.07,2023-05-23,2024-11-19,Silver
C00101,Pratyush Goda,Delhi,Darbhanga,2,91315.83,45657.91,2023-04-20,2024-08-06,Silver
C01547,Zansi Hegde,Pune,Kozhikode,4,91000.92,22750.23,2022-06-12,2024-01-14,Silver
C00474,Naveen Agarwal,Pune,Saharanpur,2,90762.57,45381.28,2022-11-16,2023-10-22,Silver
C00997,Gauri Seshadri,Telangana,Jaunpur,1,90738.74,90738.74,2022-08-28,2022-08-28,Silver
C00468,Qabil Chanda,Karnataka,Jalandhar,4,90674.18,22668.55,2022-04-05,2024-10-27,Silver
C01391,Abha Luthra,Odisha,Shimla,1,90589.83,90589.83,2023-02-19,2023-02-19,Silver
C01564,Utkarsh Saxena,Haryana,Rampur,1,90432.18,90432.18,2022-09-01,2022-09-01,Silver
C00473,Vihaan Mandal,Gujarat,Aurangabad,4,90271.17,22567.79,2023-04-18,2024-11-04,Silver
C00512,Ekansh Golla,Maharashtra,Sasaram,1,89887.98,89887.98,2022-04-14,2022-04-14,Silver
C00199,Barkha Chopra,Tamil Nadu,Haldia,2,89394.27,44697.14,2024-06-04,2024-08-15,Silver
C00789,Yoshita Gandhi,Haryana,Tirunelveli,1,89194.92,89194.92,2022-07-20,2022-07-20,Silver
C01903,Vritti Bahri,West Bengal,Jalandhar,3,89141.2,29713.73,2022-02-05,2024-08-17,Silver
C00761,Devika Uppal,Karnataka,Dhanbad,1,88829.46,88829.46,2022-09-02,2022-09-02,Silver
C01142,Rishi Mohan,Bihar,Mysore,2,88751.94,44375.97,2024-04-09,2024-09-05,Silver
C01726,Nidhi Narula,Tamil Nadu,Machilipatnam,1,88573.73,88573.73,2022-01-17,2022-01-17,Silver
C01321,Rayaan Sharaf,Madhya Pradesh,Meerut,3,87908.37,29302.79,2023-01-06,2024-10-06,Silver
C01530,Chatresh Mohan,West Bengal,Nizamabad,2,87820.5,43910.25,2022-08-29,2023-04-18,Silver
C00209,Ekbal Yadav,Madhya Pradesh,Rohtak,2,87769.88,43884.94,2022-04-21,2024-04-21,Silver
C00880,Christopher Cherian,Haryana,Etawah,3,87747.21,29249.07,2022-09-19,2024-10-01,Silver
C00734,Harshil Das,Rajasthan,Guntakal,1,87585.76,87585.76,2024-01-14,2024-01-14,Silver
C01919,Ethan Dani,Pune,Siwan,3,87503.65,29167.88,2023-06-21,2024-03-25,Silver
C01334,Atharv Seshadri,Gujarat,Bhilwara,1,87441.79,87441.79,2023-07-19,2023-07-19,Silver
C00020,Zaitra Narain,Karnataka,Dhanbad,2,87387.4,43693.7,2022-03-09,2024-05-13,Silver
C01054,Vedant Parmar,Karnataka,Udupi,2,87241.85,43620.93,2022-12-17,2024-02-25,Silver
C01046,Lohit Ram,Delhi,Raichur,1,86881.13,86881.13,2022-03-04,2022-03-04,Silver
C00186,Pallavi Bora,West Bengal,Tirunelveli,1,86335.81,86335.81,2024-07-31,2024-07-31,Silver
C01647,Aahana Chakraborty,Rajasthan,Alwar,2,86193.77,43096.89,2023-01-25,2023-03-21,Silver
C00304,Omaja Koshy,Gujarat,Kamarhati,1,85716.43,85716.43,2022-03-15,2022-03-15,Silver
C00655,Gaurangi Krishna,Maharashtra,Proddatur,3,85397.39,28465.8,2023-08-17,2024-06-21,Silver
C01506,Idika Raghavan,Pune,Raipur,3,84947.23,28315.74,2022-01-20,2024-07-13,Silver
C00067,Tanmayi Yadav,Delhi,Korba,2,84914.57,42457.29,2022-05-30,2024-02-27,Silver
C01361,Waida Kadakia,West Bengal,Anantapuram,3,84898.46,28299.49,2022-05-20,2022-10-02,Silver
C00542,Dalaja Baria,Haryana,Siliguri,2,84622.99,42311.5,2022-10-20,2024-07-03,Silver
C00295,Balveer Sama,Gujarat,Nizamabad,1,84357.88,84357.88,2024-12-23,2024-12-23,Silver
C01890,Wriddhish Sankaran,Uttar Pradesh,Giridih,3,84178.27,28059.42,2023-03-08,2023-12-06,Silver
C00273,Falak Buch,Karnataka,Fatehpur,2,83917.26,41958.63,2022-04-16,2023-11-28,Silver
C00261,Qabil Salvi,Uttar Pradesh,Kolhapur,1,83403.71,83403.71,2024-02-09,2024-02-09,Silver
C01289,Neelima Deo,Pune,Pune,2,83361.98,41680.99,2022-02-03,2024-06-18,Silver
C01922,Yatin Bobal,Odisha,Mumbai,3,83264.25,27754.75,2022-08-03,2023-05-07,Silver
C01981,Nidra Gade,Rajasthan,Saharanpur,2,83238.32,41619.16,2022-05-09,2023-08-12,Silver
C01603,Harita Pall,Bihar,Bhatpara,3,83224.77,27741.59,2022-05-12,2024-12-09,Silver
C00389,Sai Trivedi,Madhya Pradesh,Indore,3,82919.85,27639.95,2022-04-24,2023-07-18,Silver
C01202,Rajeshri Subramaniam,Maharashtra,Amroha,2,82873.57,41436.79,2024-01-04,2024-08-02,Silver
C01900,Reyansh Nigam,Uttar Pradesh,Guna,2,82120.69,41060.35,2023-04-28,2023-05-28,Silver
C00194,Ati Raval,Odisha,Karimnagar,3,82026.0,27342.0,2022-02-14,2023-12-29,Silver
C00316,Chasmum Bahri,Haryana,Amroha,4,81949.69,20487.42,2023-01-14,2024-05-08,Silver
C01638,Upadhriti Garg,Rajasthan,Orai,4,81848.06,20462.01,2022-04-09,2023-05-26,Silver
C00382,Ekaraj Kulkarni,Tamil Nadu,Amritsar,3,81828.92,27276.31,2022-05-23,2024-11-09,Silver
C00840,Ethan Varughese,Rajasthan,Bhind,3,81790.3,27263.43,2022-02-05,2023-08-11,Silver
C01965,Rajeshri Basu,Gujarat,Nadiad,2,81679.41,40839.71,2022-01-06,2024-10-30,Silver
C01075,Arunima Mutti,Pune,Anand,2,81490.42,40745.21,2023-03-13,2024-08-01,Silver
C01385,Samuel Mand,Bihar,Ichalkaranji,3,81082.13,27027.38,2022-04-24,2024-11-25,Silver
C01194,Ikbal Shere,West Bengal,Kanpur,4,81069.82,20267.46,2023-02-13,2024-08-21,Silver
C00276,Xavier Garg,Maharashtra,Kozhikode,2,80959.88,40479.94,2023-04-25,2024-04-01,Silver
C01376,Libni Chad,West Bengal,Mango,3,80948.86,26982.95,2022-02-04,2023-06-20,Silver
C00515,Siya Raghavan,Bihar,Farrukhabad,4,80580.29,20145.07,2022-01-26,2024-07-17,Silver
C01894,Hemani Amble,Telangana,Tiruchirappalli,3,80529.56,26843.19,2023-09-27,2024-05-15,Silver
C00314,Advik Khare,West Bengal,Rohtak,2,80486.21,40243.11,2023-11-29,2024-10-12,Silver
C01117,Radhika Gera,Pune,Nagaon,3,80469.06,26823.02,2024-03-10,2024-09-26,Silver
C01626,Radha Sanghvi,Kerala,Nashik,3,80432.55,26810.85,2022-04-17,2024-01-02,Silver
C00165,Tripti Dhar,Telangana,Anantapur,2,80403.5,40201.75,2022-03-06,2023-01-22,Silver
C01672,Urishilla Bhatia,Odisha,Secunderabad,1,80350.79,80350.79,2023-03-08,2023-03-08,Silver
C01269,Naksh Buch,Odisha,Sirsa,3,80172.9,26724.3,2022-08-12,2024-11-15,Silver
C01528,Anya Parikh,Gujarat,Moradabad,2,80121.81,40060.9,2023-08-12,2024-03-06,Silver
C00665,Pahal Saran,Maharashtra,Hapur,2,80022.32,40011.16,2023-01-28,2024-01-12,Silver
C00791,Priya Kale,Delhi,Medininagar,2,79822.48,39911.24,2022-11-24,2023-02-20,Silver
C01253,Vivaan Sule,West Bengal,Tiruvottiyur,2,79102.92,39551.46,2022-04-30,2023-07-20,Silver
C00158,Ishaan Shroff,Kerala,Gaya,1,78998.8,78998.8,2022-11-15,2022-11-15,Silver
C01790,Omkaar Dara,Madhya Pradesh,Delhi,2,78796.94,39398.47,2024-01-04,2024-09-02,Silver
C01831,Amrita Bhatia,Telangana,Raiganj,1,78703.36,78703.36,2023-01-13,2023-01-13,Silver
C01406,Gauri Lad,Karnataka,Ahmednagar,1,78646.91,78646.91,2024-12-27,2024-12-27,Silver
C01483,Andrew Saxena,Bihar,Kolkata,3,78478.21,26159.4,2022-03-31,2024-01-21,Silver
C01520,Daksh Chaudhari,Rajasthan,Aizawl,2,78396.05,39198.03,2022-11-28,2023-11-21,Silver
C01116,Geetika Boase,Kerala,Uluberia,2,78376.53,39188.26,2023-03-27,2024-01-20,Silver
C01228,Girik Kapur,Pune,Ambarnath,2,78347.25,39173.63,2022-04-13,2023-08-15,Silver
C01198,Geetika Pingle,Pune,Panchkula,1,78052.89,78052.89,2022-01-22,2022-01-22,Silver
C00365,Vasudha Bawa,West Bengal,Amritsar,2,78038.72,39019.36,2023-02-11,2024-08-20,Silver
C01679,Omisha Karpe,Bihar,Patna,3,77924.12,25974.71,2022-06-02,2024-07-27,Silver
C01430,Vihaan Parikh,Haryana,Pallavaram,3,77732.96,25910.99,2022-06-02,2024-05-24,Silver
C01069,Hemal Prasad,Telangana,North Dumdum,1,77730.11,77730.11,2023-07-08,2023-07-08,Silver
C01369,Timothy Banerjee,Telangana,Kottayam,2,77606.37,38803.18,2022-08-11,2024-09-03,Silver
C00694,Wishi De,Pune,Raurkela Industrial Township,2,77526.72,38763.36,2022-02-28,2024-01-27,Silver
C01186,Bhavya Shenoy,Karnataka,Hyderabad,2,77504.14,38752.07,2024-02-17,2024-11-19,Silver
C00374,Wyatt Vyas,Uttar Pradesh,Aizawl,3,77125.29,25708.43,2022-01-19,2024-03-28,Silver
C00163,Saumya Maharaj,Bihar,Tirupati,2,76603.81,38301.9,2022-05-22,2024-07-03,Silver
C00265,Baghyawati Kurian,Bihar,Eluru,3,76590.49,25530.16,2023-06-11,2023-12-20,Silver
C01245,Aarna Sandhu,Bihar,Tinsukia,1,76359.38,76359.38,2024-03-11,2024-03-11,Silver
C00707,Nirja Sama,Madhya Pradesh,Maheshtala,3,76224.35,25408.12,2022-10-24,2024-05-14,Silver
C00966,Krish Lanka,West Bengal,Guwahati,2,76165.05,38082.52,2022-07-11,2022-12-20,Silver
C00435,Barkha Mukherjee,Kerala,Bardhaman,2,76132.9,38066.45,2022-07-02,2023-02-05,Silver
C00063,Zaitra Misra,Tamil Nadu,Jehanabad,3,76075.24,25358.41,2022-02-13,2023-03-04,Silver
C01027,Ekanta Choudhary,Telangana,Nashik,2,75972.39,37986.19,2022-10-17,2024-09-25,Silver
C01737,Indrajit Patil,Rajasthan,Panvel,2,75652.1,37826.05,2022-05-06,2023-11-16,Silver
C00685,Kashish Sule,Karnataka,Aurangabad,1,74748.16,74748.16,2023-03-22,2023-03-22,Silver
C01115,Anay Chhabra,Delhi,Bhiwani,1,74263.27,74263.27,2024-07-31,2024-07-31,Silver
C00159,Dalbir Shankar,Delhi,Muzaffarpur,1,74227.96,74227.96,2023-09-05,2023-09-05,Silver
C01480,Kavya Savant,Rajasthan,Guna,2,73812.78,36906.39,2024-10-17,2024-12-01,Silver
C01258,Deepa Kashyap,Uttar Pradesh,Mahbubnagar,1,73718.04,73718.04,2022-09-25,2022-09-25,Silver
C00894,David Amble,Odisha,Jhansi,2,73346.87,36673.43,2023-05-01,2023-08-17,Silver
C00736,Ayushman Trivedi,Karnataka,Vijayawada,1,73030.32,73030.32,2024-10-03,2024-10-03,Silver
C01000,Eshana Deshpande,Bihar,Kavali,2,72243.24,36121.62,2022-01-04,2023-01-16,Silver
C01510,Lajita Lall,Pune,Warangal,1,71829.06,71829.06,2022-02-07,2022-02-07,Silver
C00639,Faras Kata,Tamil Nadu,Bathinda,4,71591.04,17897.76,2022-01-06,2024-09-26,Silver
C00042,Hritik Nazareth,Pune,Faridabad,2,71001.28,35500.64,2023-05-28,2024-09-06,Silver
C01166,Yatan Kumar,Delhi,Rewa,3,70960.64,23653.55,2022-01-29,2023-07-15,Silver
C00798,Nicholas Deol,Maharashtra,Deoghar,1,70801.51,70801.51,2023-08-30,2023-08-30,Silver
C00198,Brinda Thakkar,Madhya Pradesh,Saharanpur,2,70636.64,35318.32,2024-06-18,2024-06-23,Silver
C01392,Omisha Sethi,Odisha,Ramgarh,1,70636.4,70636.4,2024-08-22,2024-08-22,Silver
C01780,Gabriel Padmanabhan,Gujarat,Bhatpara,2,70461.86,35230.93,2022-10-13,2024-10-03,Silver
C00181,Mason Contractor,Rajasthan,Jalandhar,1,70279.55,70279.55,2022-02-08,2022-02-08,Silver
C01937,Lila Kata,Karnataka,Bhiwani,2,70270.46,35135.23,2022-11-23,2023-10-02,Silver
C00626,Netra Toor,Pune,Bihar Sharif,2,70234.27,35117.14,2022-07-31,2024-07-02,Silver
C01439,Wishi Subramaniam,Haryana,Guna,1,70180.29,70180.29,2022-06-29,2022-06-29,Silver
C01778,Kritika Kumer,Telangana,Amritsar,1,70054.23,70054.23,2023-04-23,2023-04-23,Silver
C00552,Megha Oak,Rajasthan,Mira-Bhayandar,2,69900.62,34950.31,2023-04-01,2024-08-07,Silver
C00114,Wazir Tak,Uttar Pradesh,Khammam,2,69799.85,34899.93,2022-03-24,2023-10-04,Silver
C01560,Bahadurjit Doctor,Delhi,Tiruchirappalli,2,69425.77,34712.88,2022-04-07,2024-05-17,Silver
C01076,Azad Mand,Maharashtra,Varanasi,1,69322.77,69322.77,2024-10-28,2024-10-28,Silver
C00217,Saksham Vora,Madhya Pradesh,Jhansi,2,69274.54,34637.27,2023-03-20,2023-03-23,Silver
C01957,Yadavi Dutta,Rajasthan,Bhiwani,3,69239.12,23079.71,2022-04-25,2024-11-26,Silver
C00451,Banjeet Khatri,West Bengal,Muzaffarnagar,2,69013.68,34506.84,2022-10-20,2024-11-30,Silver
C01881,Indira Balan,Madhya Pradesh,Kota,3,68806.97,22935.66,2023-01-16,2024-04-28,Silver
C01365,Gaurika Andra,Bihar,Kurnool,1,68494.32,68494.32,2022-06-26,2022-06-26,Silver
C01207,Anirudh Kala,Pune,Bharatpur,2,68413.18,34206.59,2024-05-18,2024-09-28,Silver
C01628,Fitan Sachdev,Delhi,Varanasi,1,68328.7,68328.7,2022-03-07,2022-03-07,Silver
C00690,Frado Kakar,Pune,Bidar,2,67846.16,33923.08,2022-10-18,2024-01-06,Silver
C01350,Kashish Ramaswamy,Delhi,Chinsurah,3,67812.86,22604.29,2023-10-26,2024-03-09,Silver
C00601,Priya Bhasin,Odisha,Ratlam,2,67651.53,33825.76,2022-09-12,2022-12-21,Silver
C00216,Hitesh Chowdhury,Pune,Kalyan-Dombivli,2,67570.56,33785.28,2022-10-29,2022-11-26,Silver
C00887,Tanay Sengupta,West Bengal,Bahraich,1,67374.86,67374.86,2023-04-05,2023-04-05,Silver
C00570,Chatura Bhat,Uttar Pradesh,Bilaspur,1,67138.73,67138.73,2023-04-29,2023-04-29,Silver
C00086,Ekapad Babu,Delhi,Surendranagar Dudhrej,1,66921.1,66921.1,2022-05-31,2022-05-31,Silver
C01840,Dakshesh Bobal,Tamil Nadu,Bongaigaon,3,66704.12,22234.71,2022-09-12,2024-06-20,Silver
C01602,Dhruv Varghese,Madhya Pradesh,Varanasi,1,66664.17,66664.17,2024-11-22,2024-11-22,Silver
C01090,Kabir Babu,Karnataka,Visakhapatnam,1,66427.56,66427.56,2024-06-01,2024-06-01,Silver
C00536,Frado Pal,Maharashtra,Mysore,3,66412.72,22137.57,2022-10-09,2023-12-05,Silver
C01136,Unnati Dave,West Bengal,Chandrapur,2,66335.3,33167.65,2022-11-25,2023-04-13,Silver
C00802,Maya Pillai,Bihar,Bhiwani,2,65959.93,32979.96,2023-08-24,2023-09-20,Silver
C01649,Indali Deo,Kerala,Ujjain,2,65797.48,32898.74,2022-05-24,2024-11-22,Silver
C00369,Balveer Tak,Tamil Nadu,Medininagar,3,65522.41,21840.8,2022-02-01,2023-11-18,Silver
C01271,Darsh Prabhu,Gujarat,Kalyan-Dombivli,2,65251.56,32625.78,2022-01-10,2023-05-27,Silver
C01823,Saumya Ravi,Karnataka,Kulti,2,65097.98,32548.99,2022-03-18,2022-12-24,Silver
C01870,Libni Mital,Karnataka,Morena,1,64928.61,64928.61,2024-11-30,2024-11-30,Silver
C00737,Lohit Badal,West Bengal,Pimpri-Chinchwad,1,64842.31,64842.31,2022-08-24,2022-08-24,Silver
C01524,Gauri Kale,Telangana,Baranagar,5,64731.86,12946.37,2022-01-18,2024-09-19,Silver
C00748,Vrishti Shan,Maharashtra,Ludhiana,3,64712.61,21570.87,2023-08-21,2024-07-11,Silver
C01256,Divya Lad,Karnataka,Bhalswa Jahangir Pur,2,64563.29,32281.65,2023-03-04,2024-10-06,Silver
C00522,Yashica Palla,Delhi,Bhilai,3,64471.52,21490.51,2022-05-06,2024-12-28,Silver
C01759,George Kapur,Delhi,Surat,1,64262.72,64262.72,2022-06-27,2022-06-27,Silver
C01074,Pooja Chakraborty,Maharashtra,Delhi,3,63947.29,21315.76,2023-08-18,2024-08-11,Silver
C01685,Falak Khanna,Telangana,Anantapuram,2,63681.27,31840.63,2024-07-15,2024-10-30,Silver
C00266,Lohit Cherian,Maharashtra,Karaikudi,2,63219.51,31609.75,2024-07-22,2024-12-14,Silver
C01455,Jackson Deshmukh,Telangana,Nanded,1,62853.82,62853.82,2023-09-19,2023-09-19,Silver
C01264,Balendra Dar,Delhi,Faridabad,2,62516.73,31258.36,2023-05-18,2023-06-23,Silver
C01994,Lakshit Salvi,Bihar,Dhanbad,3,62376.99,20792.33,2022-05-25,2023-08-02,Silver
C00498,Vasatika Muni,Rajasthan,Hapur,1,62273.27,62273.27,2022-12-03,2022-12-03,Silver
C00959,Siya Loke,Delhi,Nellore,2,62221.2,31110.6,2022-07-17,2023-01-20,Silver
C00884,Omkaar Bassi,Karnataka,Satna,2,61788.35,30894.18,2023-12-15,2024-11-30,Silver
C00470,Shivani Virk,West Bengal,Shahjahanpur,1,61726.55,61726.55,2022-07-23,2022-07-23,Silver
C01068,Nicholas Cherian,Maharashtra,Katni,1,61690.18,61690.18,2023-03-23,2023-03-23,Silver
C01296,Ayushman Venkataraman,Maharashtra,Etawah,1,61624.41,61624.41,2024-02-17,2024-02-17,Silver
C00793,Christopher Sane,Kerala,Ramagundam,1,61549.02,61549.02,2022-12-21,2022-12-21,Silver
C00320,Devansh Grover,Tamil Nadu,Jalna,2,61514.78,30757.39,2024-05-02,2024-05-06,Silver
C00914,Tamanna Choudhry,Tamil Nadu,Proddatur,3,61247.88,20415.96,2022-07-29,2024-03-08,Silver
C00343,Hemani Dasgupta,Delhi,Bettiah,2,61055.66,30527.83,2022-01-29,2024-06-16,Silver
C01488,Dipta Chowdhury,Uttar Pradesh,Ichalkaranji,1,60992.88,60992.88,2022-01-03,2022-01-03,Silver
C00693,Jack Tata,Pune,Tiruvottiyur,1,60927.7,60927.7,2024-01-19,2024-01-19,Silver
C01130,Gautam Kala,Bihar,Vasai-Virar,2,60652.38,30326.19,2022-10-06,2024-10-08,Silver
C00987,Dakshesh Halder,Karnataka,Tadipatri,1,60586.35,60586.35,2024-12-18,2024-12-18,Silver
C01517,Teerth Kapadia,West Bengal,Srinagar,1,60474.32,60474.32,2022-05-14,2022-05-14,Silver
C00507,Anya Parekh,Rajasthan,Bhilwara,2,59899.54,29949.77,2022-08-01,2022-11-02,Silver
C00492,Gautam Mukhopadhyay,West Bengal,Rourkela,1,59808.47,59808.47,2022-12-05,2022-12-05,Silver
C00635,Ranveer Chad,Pune,Thoothukudi,2,59479.38,29739.69,2022-07-12,2022-08-24,Silver
C01623,Samuel Menon,Delhi,Asansol,2,59239.42,29619.71,2022-12-25,2024-08-06,Silver
C00501,Nidhi Tripathi,Delhi,Giridih,3,59231.17,19743.72,2022-08-12,2024-11-09,Silver
C00462,Rajeshri Mistry,Tamil Nadu,Jamnagar,3,59131.72,19710.57,2023-02-07,2024-07-19,Silver
C00428,Anamika Pau,Telangana,Meerut,2,59025.06,29512.53,2022-04-21,2024-06-28,Silver
C01309,Jyoti Virk,Haryana,Thoothukudi,3,58573.21,19524.4,2022-08-20,2023-08-20,Silver
C00605,Aayush Bajwa,Rajasthan,Bardhaman,3,58247.08,19415.69,2023-07-11,2023-09-20,Silver
C01842,Omya Solanki,Maharashtra,Mumbai,2,58011.56,29005.78,2022-01-03,2022-09-27,Silver
C00275,Jairaj Yadav,Telangana,Kollam,1,57915.71,57915.71,2022-06-26,2022-06-26,Silver
C01411,Jhalak Singh,Karnataka,Tezpur,1,57533.29,57533.29,2022-03-10,2022-03-10,Silver
C00085,Matthew Lad,Tamil Nadu,Erode,2,57495.99,28747.99,2023-04-15,2024-08-22,Silver
C00370,Chanchal Boase,Uttar Pradesh,Jaunpur,3,57469.62,19156.54,2022-07-03,2023-05-26,Silver
C01179,Mekhala Garde,Odisha,Bahraich,1,57468.33,57468.33,2022-11-12,2022-11-12,Silver
C01586,Jagdish Contractor,Maharashtra,Vadodara,2,57296.73,28648.37,2023-09-27,2024-09-23,Silver
C00113,Akshay Panchal,Bihar,Rourkela,1,57032.49,57032.49,2023-06-13,2023-06-13,Silver
C00018,Qarin Tailor,Uttar Pradesh,Vijayawada,3,56968.17,18989.39,2024-09-05,2024-12-25,Silver
C00140,Kiaan Sridhar,Odisha,Avadi,1,56580.84,56580.84,2023-08-05,2023-08-05,Silver
C01371,Frado Kibe,Haryana,Ajmer,2,56307.8,28153.9,2023-05-25,2023-08-16,Silver
C00453,Viraj Varkey,Uttar Pradesh,Nagaon,2,56098.79,28049.39,2022-02-23,2022-05-31,Silver
C00744,Yashawini Balakrishnan,Gujarat,Bhalswa Jahangir Pur,3,55672.11,18557.37,2022-01-08,2024-11-29,Silver
C01379,Tarak Vaidya,West Bengal,Vadodara,2,55544.91,27772.45,2022-05-01,2024-11-06,Silver
C01991,Patrick Kant,Bihar,Pali,1,55352.61,55352.61,2023-12-22,2023-12-22,Silver
C01197,Libni Salvi,Gujarat,Tirunelveli,2,55203.13,27601.57,2022-08-13,2023-04-04,Silver
C00998,Geetika Shere,Bihar,Panvel,3,55039.22,18346.41,2022-10-31,2024-02-06,Silver
C01853,Simon Raju,West Bengal,Dhanbad,2,54686.79,27343.4,2023-12-21,2024-08-30,Silver
C00264,Yatin Thakur,Maharashtra,Thane,2,54477.32,27238.66,2022-06-23,2023-11-11,Silver
C00599,Nathaniel Pillay,Madhya Pradesh,Hospet,2,54406.46,27203.23,2022-01-03,2023-04-02,Silver
C01077,Kai Gala,Kerala,Bongaigaon,2,54221.36,27110.68,2023-01-14,2023-07-26,Silver
C00235,Jalsa Sodhi,Bihar,Barasat,2,54123.5,27061.75,2022-02-08,2024-07-31,Silver
C01711,Avi Tank,Delhi,Karawal Nagar,2,54027.94,27013.97,2022-06-07,2024-08-10,Silver
C00255,Fariq Walla,Pune,Kollam,3,53929.35,17976.45,2022-05-14,2023-09-23,Silver
C01134,Girik Nazareth,West Bengal,Gaya,2,53766.11,26883.06,2022-11-16,2024-12-01,Silver
C01724,Tanay Date,Kerala,Madhyamgram,1,53742.47,53742.47,2024-04-28,2024-04-28,Silver
C00848,Wyatt Tandon,Pune,Bhubaneswar,2,53735.55,26867.78,2022-02-19,2022-06-22,Silver
C00111,Pranit Manda,Kerala,Jalgaon,2,53381.98,26690.99,2023-10-10,2023-10-19,Silver
C00041,Anamika Naidu,Odisha,Jorhat,1,53002.19,53002.19,2024-04-05,2024-04-05,Silver
C01821,Azaan Bora,Rajasthan,Kanpur,1,52974.94,52974.94,2023-03-22,2023-03-22,Silver
C01020,Zaid Krish,Karnataka,Sikar,2,52620.71,26310.35,2024-10-13,2024-12-29,Silver
C01573,Warjas Vyas,Gujarat,Miryalaguda,3,52596.07,17532.02,2022-04-16,2024-12-12,Silver
C00191,Jackson Trivedi,Kerala,Bhusawal,2,52390.7,26195.35,2023-12-18,2024-05-22,Silver
C00525,Vaishnavi Parsa,Gujarat,Varanasi,1,52339.27,52339.27,2022-09-21,2022-09-21,Silver
C01065,Amol Yadav,Rajasthan,Bhopal,2,52194.11,26097.06,2022-12-21,2024-10-16,Silver
